State,Election_ID,Year,Election_Date,Dem_Share,Two_Party_Votes,state_po,dem_votes,rep_votes,pct_white,pct_black,pct_hispanic,pct_asian,pct_college,median_income,median_age,log_pop,region_south,region_west,region_midwest
ID,ID-SEN-1984,1984,1984-11-05,0.2647824386133847,398784.0,ID,105591.0,293193.0,77.83734067272543,0.717119491771411,14.297676031252701,1.4595684793159938,33.026560441872775,81166.0,37.8,6.301381414829357,0,1,0
ID,ID-SEN-2002,2002,2002-11-05,0.33311205190510784,399190.0,ID,132975.0,266215.0,77.83734067272543,0.717119491771411,14.297676031252701,1.4595684793159938,33.026560441872775,81166.0,37.8,6.301381414829357,0,1,0
HI,HI-SEN-2016,2016,2016-11-05,0.7679364419409053,399257.0,HI,306604.0,92653.0,20.715266646659465,1.6279130876135604,10.226906550237667,35.60359742377326,37.7574922394315,100745.0,41.5,6.160212140671879,0,1,0
HI,HI-SEN-2004,2004,2004-11-05,0.7825055326708267,400801.0,HI,313629.0,87172.0,20.715266646659465,1.6279130876135604,10.226906550237667,35.60359742377326,37.7574922394315,100745.0,41.5,6.160212140671879,0,1,0
MT,MT-SEN-2000,2000,2000-11-05,0.4830414993838693,402512.0,MT,194430.0,208082.0,83.2917264975603,0.302224785949757,4.88079399736026,0.7774132477689268,36.33522405626632,75340.0,41.3,6.055849453471766,0,1,0
WV,WV-SEN-1990,1990,1990-11-05,0.6832317186282633,404305.0,WV,276234.0,128071.0,88.86031981170397,3.1378338387065607,2.3165246593321163,0.68351093431052,24.377999651608867,60798.0,42.9,6.247968113684844,1,0,0
NM,NM-SEN-1982,1982,1982-11-05,0.5377386922259826,404810.0,NM,217682.0,187128.0,35.06203010342419,1.9994310542958218,49.11395625690058,1.892824148834694,31.783097590332247,67816.0,39.9,6.3284317971977515,0,1,0
NM,NM-SEN-1990,1990,1990-11-05,0.2705208422967707,406745.0,NM,110033.0,296712.0,35.06203010342419,1.9994310542958218,49.11395625690058,1.892824148834694,31.783097590332247,67816.0,39.9,6.3284317971977515,0,1,0
NM,NM-SEN-1976,1976,1976-11-05,0.42908751213317664,411063.0,NM,176382.0,234681.0,35.06203010342419,1.9994310542958218,49.11395625690058,1.892824148834694,31.783097590332247,67816.0,39.9,6.3284317971977515,0,1,0
NV,NV-SEN-1998,1998,1998-11-05,0.500480998750123,416841.0,NV,208621.0,208220.0,42.83526046322733,9.112502130855491,30.587210215129947,9.27978767650905,28.528910629047964,81134.0,39.5,6.514211210088764,0,1,0
RI,RI-SEN-2012,2012,2012-11-05,0.64956285829323,417256.0,RI,271034.0,146222.0,66.13006469431129,4.765856219680161,18.787601995130846,3.661126234819852,39.00309884953643,83504.0,41.0,6.046225060788445,0,0,0
SD,SD-SEN-2020,2020,2020-11-05,0.3426475242671083,420219.0,SD,143987.0,276232.0,78.96847412425419,1.81102643216113,4.860874539970519,1.6891449805281673,34.181672913030084,76881.0,38.7,5.965986297928756,0,0,1
WV,WV-SEN-1994,1994,1994-11-05,0.690116787350096,420936.0,WV,290495.0,130441.0,88.86031981170397,3.1378338387065607,2.3165246593321163,0.68351093431052,24.377999651608867,60798.0,42.9,6.247968113684844,1,0,0
UT,UT-SEN-1986,1986,1986-11-05,0.2685763174474753,430131.0,UT,115523.0,314608.0,73.09945476284054,1.163456123721427,16.908602633909624,2.6501785442627366,39.11756619437824,96658.0,32.5,6.544516129103762,0,1,0
HI,HI-SEN-2012,2012,2012-11-05,0.626015429180711,430483.0,HI,269489.0,160994.0,20.715266646659465,1.6279130876135604,10.226906550237667,35.60359742377326,37.7574922394315,100745.0,41.5,6.160212140671879,0,1,0
ID,ID-SEN-2010,2010,2010-11-05,0.25938519941668015,432010.0,ID,112057.0,319953.0,77.83734067272543,0.717119491771411,14.297676031252701,1.4595684793159938,33.026560441872775,81166.0,37.8,6.301381414829357,0,1,0
ID,ID-SEN-1980,1980,1980-11-05,0.49508011266565083,433140.0,ID,214439.0,218701.0,77.83734067272543,0.717119491771411,14.297676031252701,1.4595684793159938,33.026560441872775,81166.0,37.8,6.301381414829357,0,1,0
NH,NH-SEN-2002,2002,2002-11-05,0.47728239940925726,434707.0,NH,207478.0,227229.0,86.3996701281447,1.309480551186914,5.032674914409325,2.670627778503256,41.51834957395464,99782.0,43.6,6.148920856321287,0,0,0
WV,WV-SEN-2002,2002,2002-11-05,0.6311135463784696,436183.0,WV,275281.0,160902.0,88.86031981170397,3.1378338387065607,2.3165246593321163,0.68351093431052,24.377999651608867,60798.0,42.9,6.247968113684844,1,0,0
RI,RI-SEN-2008,2008,2008-11-05,0.7340448424744401,436818.0,RI,320644.0,116174.0,66.13006469431129,4.765856219680161,18.787601995130846,3.661126234819852,39.00309884953643,83504.0,41.0,6.046225060788445,0,0,0
ID,ID-SEN-2014,2014,2014-11-05,0.34671638035546815,437170.0,ID,151574.0,285596.0,77.83734067272543,0.717119491771411,14.297676031252701,1.4595684793159938,33.026560441872775,81166.0,37.8,6.301381414829357,0,1,0
WV,WV-SEN-2014,2014,2014-11-05,0.3568396549363275,438180.0,WV,156360.0,281820.0,88.86031981170397,3.1378338387065607,2.3165246593321163,0.68351093431052,24.377999651608867,60798.0,42.9,6.247968113684844,1,0,0
NH,NH-SEN-2010,2010,2010-11-05,0.38012491974144835,440763.0,NH,167545.0,273218.0,86.3996701281447,1.309480551186914,5.032674914409325,2.670627778503256,41.51834957395464,99782.0,43.6,6.148920856321287,0,0,0
NV,NV-SEN-1992,1992,1992-11-05,0.5593696347248891,452563.0,NV,253150.0,199413.0,42.83526046322733,9.112502130855491,30.587210215129947,9.27978767650905,28.528910629047964,81134.0,39.5,6.514211210088764,0,1,0
MT,MT-SEN-2012,2012,2012-11-05,0.5198954585687424,454174.0,MT,236123.0,218051.0,83.2917264975603,0.302224785949757,4.88079399736026,0.7774132477689268,36.33522405626632,75340.0,41.3,6.055849453471766,0,1,0
MS,MS-SEN-1978,1978,1978-11-05,0.4123202951348048,454843.0,MS,187541.0,267302.0,54.95240473727041,35.81287408109628,4.027427375388416,1.224989764002929,27.017466205418224,59127.0,39.3,6.4687969026372505,1,0,0
ME,ME-SEN-1982,1982,1982-11-05,0.608697827500919,459701.0,ME,279819.0,179882.0,89.13205011772142,1.9855346431204859,2.3394106242508963,1.3323729619391151,37.11095892107211,76442.0,44.9,6.147680033501972,0,0,0
NM,NM-SEN-1994,1994,1994-11-05,0.5399167195808334,463014.0,NM,249989.0,213025.0,35.06203010342419,1.9994310542958218,49.11395625690058,1.892824148834694,31.783097590332247,67816.0,39.9,6.3284317971977515,0,1,0
KY,KY-SEN-1978,1978,1978-11-05,0.6232207778844835,466496.0,KY,290730.0,175766.0,80.30033310289575,7.027220112057174,5.506092356940544,1.8556472753298991,27.944085701608177,64526.0,39.3,6.6616586208678505,1,0,0
NE,NE-SEN-2002,2002,2002-11-05,0.15027964971094313,467728.0,NE,70290.0,397438.0,73.96535269109523,4.488682430916306,13.539197373578011,2.7501837478172155,35.358872842847525,76376.0,37.4,6.302215303496647,0,0,1
NH,NH-SEN-1996,1996,1996-11-05,0.48413371038218783,469612.0,NH,227355.0,242257.0,86.3996701281447,1.309480551186914,5.032674914409325,2.670627778503256,41.51834957395464,99782.0,43.6,6.148920856321287,0,0,0
MT,MT-SEN-2008,2008,2008-11-05,0.7291597754041594,477658.0,MT,348289.0,129369.0,83.2917264975603,0.302224785949757,4.88079399736026,0.7774132477689268,36.33522405626632,75340.0,41.3,6.055849453471766,0,1,0
DE,DE-SEN-2020,2020,2020-11-05,0.6106500257398642,477858.0,DE,291804.0,186054.0,56.585738228396345,21.409103569958468,11.675160682829539,4.8112160940454425,35.99156835777161,87534.0,42.1,6.021981473787248,1,0,0
ID,ID-SEN-1992,1992,1992-11-05,0.434763345760955,478504.0,ID,208036.0,270468.0,77.83734067272543,0.717119491771411,14.297676031252701,1.4595684793159938,33.026560441872775,81166.0,37.8,6.301381414829357,0,1,0
AR,AR-SEN-1978,1978,1978-11-05,0.8242902458035822,479814.0,AR,395506.0,84308.0,66.5682755279997,14.05632255887764,9.5413608673099,1.7671549310733161,27.117317158009598,62106.0,39.1,6.489727075159515,1,0,0
UT,UT-SEN-1998,1998,1998-11-05,0.34006635766447696,479824.0,UT,163172.0,316652.0,73.09945476284054,1.163456123721427,16.908602633909624,2.6501785442627366,39.11756619437824,96658.0,32.5,6.544516129103762,0,1,0
DE,DE-SEN-2024,2024,2024-11-05,0.5889146888791417,481051.0,DE,283298.0,197753.0,56.585738228396345,21.409103569958468,11.675160682829539,4.8112160940454425,35.99156835777161,87534.0,42.1,6.021981473787248,1,0,0
ID,ID-SEN-1996,1996,1996-11-05,0.41170319159089874,481954.0,ID,198422.0,283532.0,77.83734067272543,0.717119491771411,14.297676031252701,1.4595684793159938,33.026560441872775,81166.0,37.8,6.301381414829357,0,1,0
